Date,Price,Open,High,Low,Vol.,Change %,,,,,,,
03/19/2012,"2,431.73","2,431.73","2,431.73","2,431.73",,0.40%,,,,,,,
03/16/2012,"2,422.09","2,422.09","2,422.09","2,422.09",,0.11%,,,,,,,
03/15/2012,"2,419.37","2,419.37","2,419.37","2,419.37",,0.60%,,,,,,,
03/14/2012,"2,404.98","2,404.98","2,404.98","2,404.98",,-0.12%,,,,,,,
03/13/2012,"2,407.79","2,407.79","2,407.79","2,407.79",,1.85%,,,,,,,
03/12/2012,"2,364.10","2,364.10","2,364.10","2,364.10",,0.02%,,,,,,,
03/09/2012,"2,363.56","2,363.56","2,363.56","2,363.56",,0.36%,,,,,,,
03/08/2012,"2,355.01","2,355.01","2,355.01","2,355.01",,0.99%,,,,,,,
03/07/2012,"2,331.89","2,331.89","2,331.89","2,331.89",,0.72%,,,,,,,
03/06/2012,"2,315.21","2,315.21","2,315.21","2,315.21",,-1.53%,,,,,,,
03/05/2012,"2,351.28","2,351.28","2,351.28","2,351.28",,-0.38%,,,,,,,
03/02/2012,"2,360.28","2,360.28","2,360.28","2,360.28",,-0.32%,,,,,,,
03/01/2012,"2,367.87","2,367.87","2,367.87","2,367.87",,0.62%,,,,,,,
02/29/2012,"2,353.23","2,353.23","2,353.23","2,353.23",,-0.46%,,,,,,,
02/28/2012,"2,364.03","2,364.03","2,364.03","2,364.03",,0.35%,,,,,,,
02/27/2012,"2,355.74","2,355.74","2,355.74","2,355.74",,0.14%,,,,,,,
02/24/2012,"2,352.34","2,352.34","2,352.34","2,352.34",,0.18%,,,,,,,
02/23/2012,"2,348.11","2,348.11","2,348.11","2,348.11",,0.45%,,,,,,,
02/22/2012,"2,337.67","2,337.67","2,337.67","2,337.67",,-0.33%,,,,,,,
02/21/2012,"2,345.41","2,345.41","2,345.41","2,345.41",,0.07%,,,,,,,
02/17/2012,"2,343.67","2,343.67","2,343.67","2,343.67",,0.24%,,,,,,,
02/16/2012,"2,338.11","2,338.11","2,338.11","2,338.11",,1.12%,,,,,,,
02/15/2012,"2,312.28","2,312.28","2,312.28","2,312.28",,-0.50%,,,,,,,
02/14/2012,"2,324.00","2,324.00","2,324.00","2,324.00",,-0.08%,,,,,,,
02/13/2012,"2,325.81","2,325.81","2,325.81","2,325.81",,0.70%,,,,,,,
02/10/2012,"2,309.60","2,309.60","2,309.60","2,309.60",,-0.69%,,,,,,,
02/09/2012,"2,325.56","2,325.56","2,325.56","2,325.56",,0.15%,,,,,,,
02/08/2012,"2,322.11","2,322.11","2,322.11","2,322.11",,0.25%,,,,,,,
02/07/2012,"2,316.27","2,316.27","2,316.27","2,316.27",,0.20%,,,,,,,
02/06/2012,"2,311.55","2,311.55","2,311.55","2,311.55",,-0.04%,,,,,,,
02/03/2012,"2,312.49","2,312.49","2,312.49","2,312.49",,1.47%,,,,,,,
02/02/2012,"2,278.92","2,278.92","2,278.92","2,278.92",,0.12%,,,,,,,
02/01/2012,"2,276.24","2,276.24","2,276.24","2,276.24",,0.91%,,,,,,,
01/31/2012,"2,255.69","2,255.69","2,255.69","2,255.69",,-0.05%,,,,,,,
01/30/2012,"2,256.72","2,256.72","2,256.72","2,256.72",,-0.25%,,,,,,,
01/27/2012,"2,262.35","2,262.35","2,262.35","2,262.35",,-0.15%,,,,,,,
01/26/2012,"2,265.84","2,265.84","2,265.84","2,265.84",,-0.57%,,,,,,,
01/25/2012,"2,278.83","2,278.83","2,278.83","2,278.83",,0.87%,,,,,,,
01/24/2012,"2,259.22","2,259.22","2,259.22","2,259.22",,-0.10%,,,,,,,
01/23/2012,"2,261.47","2,261.47","2,261.47","2,261.47",,0.05%,,,,,,,
01/20/2012,"2,260.37","2,260.37","2,260.37","2,260.37",,0.07%,,,,,,,
01/19/2012,"2,258.80","2,258.80","2,258.80","2,258.80",,0.50%,,,,,,,
01/18/2012,"2,247.64","2,247.64","2,247.64","2,247.64",,1.13%,,,,,,,
01/17/2012,"2,222.59","2,222.59","2,222.59","2,222.59",,0.35%,,,,,,,
01/13/2012,"2,214.73","2,214.73","2,214.73","2,214.73",,-0.49%,,,,,,,
01/12/2012,"2,225.74","2,225.74","2,225.74","2,225.74",,0.24%,,,,,,,
01/11/2012,"2,220.48","2,220.48","2,220.48","2,220.48",,0.04%,,,,,,,
01/10/2012,"2,219.58","2,219.58","2,219.58","2,219.58",,0.89%,,,,,,,
01/09/2012,"2,200.00","2,200.00","2,200.00","2,200.00",,0.23%,,,,,,,
01/06/2012,"2,194.98","2,194.98","2,194.98","2,194.98",,-0.22%,,,,,,,
01/05/2012,"2,199.73","2,199.73","2,199.73","2,199.73",,0.29%,,,,,,,
01/04/2012,"2,193.28","2,193.28","2,193.28","2,193.28",,0.04%,,,,,,,
01/03/2012,"2,192.40","2,192.40","2,192.40","2,192.40",,1.55%,,,,,,,
12/30/2011,"2,158.94","2,158.94","2,158.94","2,158.94",,-0.42%,,,,,,,
12/29/2011,"2,168.12","2,168.12","2,168.12","2,168.12",,1.07%,,,,,,,
12/28/2011,"2,145.09","2,145.09","2,145.09","2,145.09",,-1.23%,,,,,,,
12/27/2011,"2,171.71","2,171.71","2,171.71","2,171.71",,0.01%,,,,,,,
12/23/2011,"2,171.50","2,171.50","2,171.50","2,171.50",,0.90%,,,,,,,
12/22/2011,"2,152.04","2,152.04","2,152.04","2,152.04",,0.85%,,,,,,,
12/21/2011,"2,133.86","2,133.86","2,133.86","2,133.86",,0.20%,,,,,,,
12/20/2011,"2,129.67","2,129.67","2,129.67","2,129.67",,3.00%,,,,,,,
12/19/2011,"2,067.67","2,067.67","2,067.67","2,067.67",,-1.17%,,,,,,,
12/16/2011,"2,092.18","2,092.18","2,092.18","2,092.18",,0.32%,,,,,,,
12/15/2011,"2,085.44","2,085.44","2,085.44","2,085.44",,0.33%,,,,,,,
12/14/2011,"2,078.51","2,078.51","2,078.51","2,078.51",,-1.12%,,,,,,,
12/13/2011,"2,102.15","2,102.15","2,102.15","2,102.15",,-0.85%,,,,,,,
12/12/2011,"2,120.15","2,120.15","2,120.15","2,120.15",,-1.49%,,,,,,,
12/09/2011,"2,152.15","2,152.15","2,152.15","2,152.15",,1.69%,,,,,,,
12/08/2011,"2,116.41","2,116.41","2,116.41","2,116.41",,-2.11%,,,,,,,
12/07/2011,"2,162.07","2,162.07","2,162.07","2,162.07",,0.23%,,,,,,,
12/06/2011,"2,157.10","2,157.10","2,157.10","2,157.10",,0.11%,,,,,,,
12/05/2011,"2,154.68","2,154.68","2,154.68","2,154.68",,1.03%,,,,,,,
12/02/2011,"2,132.64","2,132.64","2,132.64","2,132.64",,-0.02%,,,,,,,
12/01/2011,"2,133.07","2,133.07","2,133.07","2,133.07",,-0.19%,,,,,,,
11/30/2011,"2,137.08","2,137.08","2,137.08","2,137.08",,4.35%,,,,,,,
11/29/2011,"2,048.06","2,048.06","2,048.06","2,048.06",,0.26%,,,,,,,
11/28/2011,"2,042.80","2,042.80","2,042.80","2,042.80",,2.94%,,,,,,,
11/25/2011,"1,984.50","1,984.50","1,984.50","1,984.50",,-0.25%,,,,,,,
11/23/2011,"1,989.54","1,989.54","1,989.54","1,989.54",,-2.21%,,,,,,,
11/22/2011,"2,034.41","2,034.41","2,034.41","2,034.41",,-0.41%,,,,,,,
11/21/2011,"2,042.71","2,042.71","2,042.71","2,042.71",,-1.86%,,,,,,,
11/18/2011,"2,081.42","2,081.42","2,081.42","2,081.42",,-0.03%,,,,,,,
11/17/2011,"2,082.09","2,082.09","2,082.09","2,082.09",,-1.68%,,,,,,,
11/16/2011,"2,117.64","2,117.64","2,117.64","2,117.64",,-1.63%,,,,,,,
11/15/2011,"2,152.80","2,152.80","2,152.80","2,152.80",,0.50%,,,,,,,
11/14/2011,"2,142.09","2,142.09","2,142.09","2,142.09",,-0.94%,,,,,,,
11/11/2011,"2,162.48","2,162.48","2,162.48","2,162.48",,1.95%,,,,,,,
11/10/2011,"2,121.14","2,121.14","2,121.14","2,121.14",,0.88%,,,,,,,
11/09/2011,"2,102.72","2,102.72","2,102.72","2,102.72",,-3.66%,,,,,,,
11/08/2011,"2,182.61","2,182.61","2,182.61","2,182.61",,1.23%,,,,,,,
11/07/2011,"2,156.00","2,156.00","2,156.00","2,156.00",,0.64%,,,,,,,
11/04/2011,"2,142.34","2,142.34","2,142.34","2,142.34",,-0.63%,,,,,,,
11/03/2011,"2,155.87","2,155.87","2,155.87","2,155.87",,1.90%,,,,,,,
11/02/2011,"2,115.70","2,115.70","2,115.70","2,115.70",,1.62%,,,,,,,
11/01/2011,"2,081.97","2,081.97","2,081.97","2,081.97",,-2.79%,,,,,,,
10/31/2011,"2,141.81","2,141.81","2,141.81","2,141.81",,-2.47%,,,,,,,
10/28/2011,"2,196.13","2,196.13","2,196.13","2,196.13",,0.04%,,,,,,,
10/27/2011,"2,195.22","2,195.22","2,195.22","2,195.22",,3.43%,,,,,,,
10/26/2011,"2,122.32","2,122.32","2,122.32","2,122.32",,1.05%,,,,,,,
10/25/2011,"2,100.17","2,100.17","2,100.17","2,100.17",,-2.00%,,,,,,,
10/24/2011,"2,143.13","2,143.13","2,143.13","2,143.13",,1.29%,,,,,,,
10/21/2011,"2,115.86","2,115.86","2,115.86","2,115.86",,1.88%,,,,,,,
10/20/2011,"2,076.75","2,076.75","2,076.75","2,076.75",,0.46%,,,,,,,
10/19/2011,"2,067.28","2,067.28","2,067.28","2,067.28",,-1.25%,,,,,,,
10/18/2011,"2,093.43","2,093.43","2,093.43","2,093.43",,2.04%,,,,,,,
10/17/2011,"2,051.54","2,051.54","2,051.54","2,051.54",,-1.93%,,,,,,,
10/14/2011,"2,091.99","2,091.99","2,091.99","2,091.99",,1.74%,,,,,,,
10/13/2011,"2,056.26","2,056.26","2,056.26","2,056.26",,-0.29%,,,,,,,
10/12/2011,"2,062.22","2,062.22","2,062.22","2,062.22",,1.00%,,,,,,,
10/11/2011,"2,041.90","2,041.90","2,041.90","2,041.90",,0.06%,,,,,,,
10/10/2011,"2,040.76","2,040.76","2,040.76","2,040.76",,3.41%,,,,,,,
10/07/2011,"1,973.42","1,973.42","1,973.42","1,973.42",,-0.81%,,,,,,,
10/06/2011,"1,989.61","1,989.61","1,989.61","1,989.61",,1.84%,,,,,,,
10/05/2011,"1,953.67","1,953.67","1,953.67","1,953.67",,1.84%,,,,,,,
10/04/2011,"1,918.39","1,918.39","1,918.39","1,918.39",,2.26%,,,,,,,
10/03/2011,"1,875.95","1,875.95","1,875.95","1,875.95",,-2.84%,,,,,,,
09/30/2011,"1,930.79","1,930.79","1,930.79","1,930.79",,-2.50%,,,,,,,
09/29/2011,"1,980.23","1,980.23","1,980.23","1,980.23",,0.82%,,,,,,,
09/28/2011,"1,964.20","1,964.20","1,964.20","1,964.20",,-2.04%,,,,,,,
09/27/2011,"2,005.19","2,005.19","2,005.19","2,005.19",,1.07%,,,,,,,
09/26/2011,"1,983.97","1,983.97","1,983.97","1,983.97",,2.33%,,,,,,,
09/23/2011,"1,938.73","1,938.73","1,938.73","1,938.73",,0.62%,,,,,,,
09/22/2011,"1,926.76","1,926.76","1,926.76","1,926.76",,-3.19%,,,,,,,
09/21/2011,"1,990.20","1,990.20","1,990.20","1,990.20",,-2.94%,,,,,,,
09/20/2011,"2,050.39","2,050.39","2,050.39","2,050.39",,-0.16%,,,,,,,
09/19/2011,"2,053.74","2,053.74","2,053.74","2,053.74",,-0.98%,,,,,,,
09/16/2011,"2,074.06","2,074.06","2,074.06","2,074.06",,0.57%,,,,,,,
09/15/2011,"2,062.25","2,062.25","2,062.25","2,062.25",,1.74%,,,,,,,
09/14/2011,"2,027.04","2,027.04","2,027.04","2,027.04",,1.35%,,,,,,,
09/13/2011,"2,000.08","2,000.08","2,000.08","2,000.08",,0.95%,,,,,,,
09/12/2011,"1,981.30","1,981.30","1,981.30","1,981.30",,0.70%,,,,,,,
09/09/2011,"1,967.47","1,967.47","1,967.47","1,967.47",,-2.67%,,,,,,,
09/08/2011,"2,021.42","2,021.42","2,021.42","2,021.42",,-1.06%,,,,,,,
09/07/2011,"2,043.05","2,043.05","2,043.05","2,043.05",,2.89%,,,,,,,
09/06/2011,"1,985.67","1,985.67","1,985.67","1,985.67",,-0.74%,,,,,,,
09/02/2011,"2,000.50","2,000.50","2,000.50","2,000.50",,-2.52%,,,,,,,
09/01/2011,"2,052.30","2,052.30","2,052.30","2,052.30",,-1.18%,,,,,,,
08/31/2011,"2,076.78","2,076.78","2,076.78","2,076.78",,0.50%,,,,,,,
08/30/2011,"2,066.37","2,066.37","2,066.37","2,066.37",,0.26%,,,,,,,
08/29/2011,"2,061.05","2,061.05","2,061.05","2,061.05",,2.84%,,,,,,,
08/26/2011,"2,004.11","2,004.11","2,004.11","2,004.11",,1.53%,,,,,,,
08/25/2011,"1,973.96","1,973.96","1,973.96","1,973.96",,-1.55%,,,,,,,
08/24/2011,"2,005.13","2,005.13","2,005.13","2,005.13",,1.33%,,,,,,,
08/23/2011,"1,978.89","1,978.89","1,978.89","1,978.89",,3.43%,,,,,,,
08/22/2011,"1,913.27","1,913.27","1,913.27","1,913.27",,0.03%,,,,,,,
08/19/2011,"1,912.77","1,912.77","1,912.77","1,912.77",,-1.50%,,,,,,,
08/18/2011,"1,941.92","1,941.92","1,941.92","1,941.92",,-4.45%,,,,,,,
08/17/2011,"2,032.41","2,032.41","2,032.41","2,032.41",,0.12%,,,,,,,
08/16/2011,"2,029.92","2,029.92","2,029.92","2,029.92",,-0.96%,,,,,,,
08/15/2011,"2,049.51","2,049.51","2,049.51","2,049.51",,2.19%,,,,,,,
08/12/2011,"2,005.67","2,005.67","2,005.67","2,005.67",,0.53%,,,,,,,
08/11/2011,"1,995.14","1,995.14","1,995.14","1,995.14",,4.65%,,,,,,,
08/10/2011,"1,906.53","1,906.53","1,906.53","1,906.53",,-4.37%,,,,,,,
08/09/2011,"1,993.76","1,993.76","1,993.76","1,993.76",,4.74%,,,,,,,
08/08/2011,"1,903.47","1,903.47","1,903.47","1,903.47",,-6.65%,,,,,,,
08/05/2011,"2,039.04","2,039.04","2,039.04","2,039.04",,-0.06%,,,,,,,
08/04/2011,"2,040.20","2,040.20","2,040.20","2,040.20",,-4.78%,,,,,,,
08/03/2011,"2,142.56","2,142.56","2,142.56","2,142.56",,0.54%,,,,,,,
08/02/2011,"2,131.10","2,131.10","2,131.10","2,131.10",,-2.56%,,,,,,,
08/01/2011,"2,187.00","2,187.00","2,187.00","2,187.00",,-0.41%,,,,,,,
07/29/2011,"2,196.08","2,196.08","2,196.08","2,196.08",,-0.64%,,,,,,,
07/28/2011,"2,210.33","2,210.33","2,210.33","2,210.33",,-0.31%,,,,,,,
07/27/2011,"2,217.29","2,217.29","2,217.29","2,217.29",,-2.03%,,,,,,,
07/26/2011,"2,263.15","2,263.15","2,263.15","2,263.15",,-0.41%,,,,,,,
07/25/2011,"2,272.47","2,272.47","2,272.47","2,272.47",,-0.56%,,,,,,,
07/22/2011,"2,285.34","2,285.34","2,285.34","2,285.34",,0.09%,,,,,,,
07/21/2011,"2,283.23","2,283.23","2,283.23","2,283.23",,1.36%,,,,,,,
07/20/2011,"2,252.52","2,252.52","2,252.52","2,252.52",,-0.05%,,,,,,,
07/19/2011,"2,253.71","2,253.71","2,253.71","2,253.71",,1.63%,,,,,,,
07/18/2011,"2,217.55","2,217.55","2,217.55","2,217.55",,-0.81%,,,,,,,
07/15/2011,"2,235.65","2,235.65","2,235.65","2,235.65",,0.56%,,,,,,,
07/14/2011,"2,223.29","2,223.29","2,223.29","2,223.29",,-0.67%,,,,,,,
07/13/2011,"2,238.29","2,238.29","2,238.29","2,238.29",,0.32%,,,,,,,
07/12/2011,"2,231.15","2,231.15","2,231.15","2,231.15",,-0.44%,,,,,,,
07/11/2011,"2,241.07","2,241.07","2,241.07","2,241.07",,-1.81%,,,,,,,
07/08/2011,"2,282.32","2,282.32","2,282.32","2,282.32",,-0.70%,,,,,,,
07/07/2011,"2,298.31","2,298.31","2,298.31","2,298.31",,1.05%,,,,,,,
07/06/2011,"2,274.42","2,274.42","2,274.42","2,274.42",,0.14%,,,,,,,
07/05/2011,"2,271.29","2,271.29","2,271.29","2,271.29",,-0.13%,,,,,,,
07/01/2011,"2,274.26","2,274.26","2,274.26","2,274.26",,1.45%,,,,,,,
06/30/2011,"2,241.66","2,241.66","2,241.66","2,241.66",,1.01%,,,,,,,
06/29/2011,"2,219.20","2,219.20","2,219.20","2,219.20",,0.84%,,,,,,,
06/28/2011,"2,200.68","2,200.68","2,200.68","2,200.68",,1.32%,,,,,,,
06/27/2011,"2,172.08","2,172.08","2,172.08","2,172.08",,0.92%,,,,,,,
06/24/2011,"2,152.31","2,152.31","2,152.31","2,152.31",,-1.17%,,,,,,,
06/23/2011,"2,177.85","2,177.85","2,177.85","2,177.85",,-0.28%,,,,,,,
06/22/2011,"2,184.03","2,184.03","2,184.03","2,184.03",,-0.64%,,,,,,,
06/21/2011,"2,198.15","2,198.15","2,198.15","2,198.15",,1.35%,,,,,,,
06/20/2011,"2,168.80","2,168.80","2,168.80","2,168.80",,0.54%,,,,,,,
06/17/2011,"2,157.14","2,157.14","2,157.14","2,157.14",,0.31%,,,,,,,
06/16/2011,"2,150.58","2,150.58","2,150.58","2,150.58",,0.19%,,,,,,,
06/15/2011,"2,146.45","2,146.45","2,146.45","2,146.45",,-1.74%,,,,,,,
06/14/2011,"2,184.48","2,184.48","2,184.48","2,184.48",,1.27%,,,,,,,
06/13/2011,"2,157.15","2,157.15","2,157.15","2,157.15",,0.10%,,,,,,,
06/10/2011,"2,155.00","2,155.00","2,155.00","2,155.00",,-1.40%,,,,,,,
06/09/2011,"2,185.52","2,185.52","2,185.52","2,185.52",,0.74%,,,,,,,
06/08/2011,"2,169.50","2,169.50","2,169.50","2,169.50",,-0.40%,,,,,,,
06/07/2011,"2,178.15","2,178.15","2,178.15","2,178.15",,-0.09%,,,,,,,
06/06/2011,"2,180.14","2,180.14","2,180.14","2,180.14",,-1.07%,,,,,,,
06/03/2011,"2,203.81","2,203.81","2,203.81","2,203.81",,-0.97%,,,,,,,
06/02/2011,"2,225.36","2,225.36","2,225.36","2,225.36",,-0.12%,,,,,,,
06/01/2011,"2,227.96","2,227.96","2,227.96","2,227.96",,-2.27%,,,,,,,
05/31/2011,"2,279.66","2,279.66","2,279.66","2,279.66",,1.06%,,,,,,,
05/27/2011,"2,255.74","2,255.74","2,255.74","2,255.74",,0.43%,,,,,,,
05/26/2011,"2,246.13","2,246.13","2,246.13","2,246.13",,0.42%,,,,,,,
05/25/2011,"2,236.75","2,236.75","2,236.75","2,236.75",,0.33%,,,,,,,
05/24/2011,"2,229.49","2,229.49","2,229.49","2,229.49",,-0.08%,,,,,,,
05/23/2011,"2,231.31","2,231.31","2,231.31","2,231.31",,-1.19%,,,,,,,
05/20/2011,"2,258.21","2,258.21","2,258.21","2,258.21",,-0.77%,,,,,,,
05/19/2011,"2,275.71","2,275.71","2,275.71","2,275.71",,0.23%,,,,,,,
05/18/2011,"2,270.57","2,270.57","2,270.57","2,270.57",,0.90%,,,,,,,
05/17/2011,"2,250.35","2,250.35","2,250.35","2,250.35",,-0.01%,,,,,,,
05/16/2011,"2,250.61","2,250.61","2,250.61","2,250.61",,-0.61%,,,,,,,
05/13/2011,"2,264.52","2,264.52","2,264.52","2,264.52",,-0.80%,,,,,,,
05/12/2011,"2,282.84","2,282.84","2,282.84","2,282.84",,0.50%,,,,,,,
05/11/2011,"2,271.47","2,271.47","2,271.47","2,271.47",,-1.06%,,,,,,,
05/10/2011,"2,295.72","2,295.72","2,295.72","2,295.72",,0.81%,,,,,,,
05/09/2011,"2,277.30","2,277.30","2,277.30","2,277.30",,0.46%,,,,,,,
05/06/2011,"2,266.97","2,266.97","2,266.97","2,266.97",,0.39%,,,,,,,
05/05/2011,"2,258.08","2,258.08","2,258.08","2,258.08",,-0.90%,,,,,,,
05/04/2011,"2,278.63","2,278.63","2,278.63","2,278.63",,-0.67%,,,,,,,
05/03/2011,"2,293.95","2,293.95","2,293.95","2,293.95",,-0.34%,,,,,,,
05/02/2011,"2,301.72","2,301.72","2,301.72","2,301.72",,-0.18%,,,,,,,
04/29/2011,"2,305.76","2,305.76","2,305.76","2,305.76",,0.23%,,,,,,,
04/28/2011,"2,300.46","2,300.46","2,300.46","2,300.46",,0.36%,,,,,,,
04/27/2011,"2,292.13","2,292.13","2,292.13","2,292.13",,0.64%,,,,,,,
04/26/2011,"2,277.51","2,277.51","2,277.51","2,277.51",,0.90%,,,,,,,
04/25/2011,"2,257.24","2,257.24","2,257.24","2,257.24",,-0.16%,,,,,,,
04/21/2011,"2,260.84","2,260.84","2,260.84","2,260.84",,0.53%,,,,,,,
04/20/2011,"2,248.90","2,248.90","2,248.90","2,248.90",,1.35%,,,,,,,
04/19/2011,"2,218.86","2,218.86","2,218.86","2,218.86",,0.58%,,,,,,,
04/18/2011,"2,206.15","2,206.15","2,206.15","2,206.15",,-1.10%,,,,,,,
04/15/2011,"2,230.70","2,230.70","2,230.70","2,230.70",,0.39%,,,,,,,
04/14/2011,"2,221.99","2,221.99","2,221.99","2,221.99",,0.01%,,,,,,,
04/13/2011,"2,221.77","2,221.77","2,221.77","2,221.77",,0.03%,,,,,,,
04/12/2011,"2,221.12","2,221.12","2,221.12","2,221.12",,-0.78%,,,,,,,
04/11/2011,"2,238.51","2,238.51","2,238.51","2,238.51",,-0.28%,,,,,,,
04/08/2011,"2,244.74","2,244.74","2,244.74","2,244.74",,-0.40%,,,,,,,
04/07/2011,"2,253.76","2,253.76","2,253.76","2,253.76",,-0.15%,,,,,,,
04/06/2011,"2,257.11","2,257.11","2,257.11","2,257.11",,0.26%,,,,,,,
04/05/2011,"2,251.26","2,251.26","2,251.26","2,251.26",,-0.02%,,,,,,,
04/04/2011,"2,251.64","2,251.64","2,251.64","2,251.64",,0.05%,,,,,,,
04/01/2011,"2,250.58","2,250.58","2,250.58","2,250.58",,0.50%,,,,,,,
03/31/2011,"2,239.44","2,239.44","2,239.44","2,239.44",,-0.18%,,,,,,,
03/30/2011,"2,243.55","2,243.55","2,243.55","2,243.55",,0.68%,,,,,,,
03/29/2011,"2,228.41","2,228.41","2,228.41","2,228.41",,0.73%,,,,,,,
03/28/2011,"2,212.32","2,212.32","2,212.32","2,212.32",,-0.27%,,,,,,,
03/25/2011,"2,218.42","2,218.42","2,218.42","2,218.42",,0.32%,,,,,,,
03/24/2011,"2,211.42","2,211.42","2,211.42","2,211.42",,0.93%,,,,,,,
03/23/2011,"2,190.96","2,190.96","2,190.96","2,190.96",,0.29%,,,,,,,
03/22/2011,"2,184.57","2,184.57","2,184.57","2,184.57",,-0.34%,,,,,,,
03/21/2011,"2,192.09","2,192.09","2,192.09","2,192.09",,1.50%,,,,,,,
03/18/2011,"2,159.69","2,159.69","2,159.69","2,159.69",,0.43%,,,,,,,
03/17/2011,"2,150.43","2,150.43","2,150.43","2,150.43",,1.34%,,,,,,,
03/16/2011,"2,121.94","2,121.94","2,121.94","2,121.94",,-1.95%,,,,,,,
03/15/2011,"2,164.06","2,164.06","2,164.06","2,164.06",,-1.12%,,,,,,,
03/14/2011,"2,188.56","2,188.56","2,188.56","2,188.56",,-0.60%,,,,,,,
03/11/2011,"2,201.81","2,201.81","2,201.81","2,201.81",,0.74%,,,,,,,
03/10/2011,"2,185.65","2,185.65","2,185.65","2,185.65",,-1.89%,,,,,,,
03/09/2011,"2,227.70","2,227.70","2,227.70","2,227.70",,-0.12%,,,,,,,
03/08/2011,"2,230.40","2,230.40","2,230.40","2,230.40",,0.91%,,,,,,,
03/07/2011,"2,210.26","2,210.26","2,210.26","2,210.26",,-0.83%,,,,,,,
03/04/2011,"2,228.78","2,228.78","2,228.78","2,228.78",,-0.74%,,,,,,,
03/03/2011,"2,245.33","2,245.33","2,245.33","2,245.33",,1.73%,,,,,,,
03/02/2011,"2,207.24","2,207.24","2,207.24","2,207.24",,0.18%,,,,,,,
03/01/2011,"2,203.31","2,203.31","2,203.31","2,203.31",,-1.57%,,,,,,,
02/28/2011,"2,238.55","2,238.55","2,238.55","2,238.55",,0.56%,,,,,,,
02/25/2011,"2,226.05","2,226.05","2,226.05","2,226.05",,1.08%,,,,,,,
02/24/2011,"2,202.23","2,202.23","2,202.23","2,202.23",,-0.08%,,,,,,,
02/23/2011,"2,203.89","2,203.89","2,203.89","2,203.89",,-0.61%,,,,,,,
02/22/2011,"2,217.35","2,217.35","2,217.35","2,217.35",,-2.05%,,,,,,,
02/18/2011,"2,263.79","2,263.79","2,263.79","2,263.79",,0.19%,,,,,,,
02/17/2011,"2,259.42","2,259.42","2,259.42","2,259.42",,0.32%,,,,,,,
02/16/2011,"2,252.30","2,252.30","2,252.30","2,252.30",,0.64%,,,,,,,
02/15/2011,"2,237.90","2,237.90","2,237.90","2,237.90",,-0.31%,,,,,,,
02/14/2011,"2,244.89","2,244.89","2,244.89","2,244.89",,0.26%,,,,,,,
02/11/2011,"2,239.08","2,239.08","2,239.08","2,239.08",,0.56%,,,,,,,
02/10/2011,"2,226.51","2,226.51","2,226.51","2,226.51",,0.08%,,,,,,,
02/09/2011,"2,224.64","2,224.64","2,224.64","2,224.64",,-0.27%,,,,,,,
02/08/2011,"2,230.59","2,230.59","2,230.59","2,230.59",,0.45%,,,,,,,
02/07/2011,"2,220.60","2,220.60","2,220.60","2,220.60",,0.63%,,,,,,,
02/04/2011,"2,206.80","2,206.80","2,206.80","2,206.80",,0.29%,,,,,,,
02/03/2011,"2,200.42","2,200.42","2,200.42","2,200.42",,0.25%,,,,,,,
02/02/2011,"2,194.94","2,194.94","2,194.94","2,194.94",,-0.25%,,,,,,,
02/01/2011,"2,200.54","2,200.54","2,200.54","2,200.54",,1.67%,,,,,,,
01/31/2011,"2,164.40","2,164.40","2,164.40","2,164.40",,0.77%,,,,,,,
01/28/2011,"2,147.95","2,147.95","2,147.95","2,147.95",,-1.78%,,,,,,,
01/27/2011,"2,186.93","2,186.93","2,186.93","2,186.93",,0.23%,,,,,,,
01/26/2011,"2,181.92","2,181.92","2,181.92","2,181.92",,0.43%,,,,,,,
01/25/2011,"2,172.67","2,172.67","2,172.67","2,172.67",,0.03%,,,,,,,
01/24/2011,"2,172.03","2,172.03","2,172.03","2,172.03",,0.58%,,,,,,,
01/21/2011,"2,159.43","2,159.43","2,159.43","2,159.43",,0.24%,,,,,,,
01/20/2011,"2,154.18","2,154.18","2,154.18","2,154.18",,-0.13%,,,,,,,
01/19/2011,"2,156.97","2,156.97","2,156.97","2,156.97",,-1.00%,,,,,,,
01/18/2011,"2,178.72","2,178.72","2,178.72","2,178.72",,0.14%,,,,,,,
01/14/2011,"2,175.68","2,175.68","2,175.68","2,175.68",,0.74%,,,,,,,
01/13/2011,"2,159.66","2,159.66","2,159.66","2,159.66",,-0.17%,,,,,,,
01/12/2011,"2,163.35","2,163.35","2,163.35","2,163.35",,0.91%,,,,,,,
01/11/2011,"2,143.82","2,143.82","2,143.82","2,143.82",,0.37%,,,,,,,
01/10/2011,"2,135.86","2,135.86","2,135.86","2,135.86",,-0.14%,,,,,,,
01/07/2011,"2,138.81","2,138.81","2,138.81","2,138.81",,-0.18%,,,,,,,
01/06/2011,"2,142.76","2,142.76","2,142.76","2,142.76",,-0.17%,,,,,,,
01/05/2011,"2,146.50","2,146.50","2,146.50","2,146.50",,0.51%,,,,,,,
01/04/2011,"2,135.53","2,135.53","2,135.53","2,135.53",,-0.13%,,,,,,,
01/03/2011,"2,138.30","2,138.30","2,138.30","2,138.30",,1.14%,,,,,,,
12/31/2010,"2,114.29","2,114.29","2,114.29","2,114.29",,-0.02%,,,,,,,
12/30/2010,"2,114.70","2,114.70","2,114.70","2,114.70",,-0.15%,,,,,,,
