תאריך,שער,פתיחה,גבוה,נמוך,נפח,שינוי %,,,,,
27.01.2017,3.28,3.31,3.315,3.275,,-0.91%,,,,,
26.01.2017,3.31,3.34,3.35,3.3,,-0.90%,,,,,
25.01.2017,3.34,3.33,3.35,3.32,,0.30%,,,,,
24.01.2017,3.33,3.365,3.375,3.325,,-0.89%,,,,,
23.01.2017,3.36,3.335,3.365,3.325,,1.20%,,,,,
20.01.2017,3.32,3.325,3.335,3.295,,0.00%,,,,,
19.01.2017,3.32,3.335,3.34,3.3,,-0.30%,,,,,
18.01.2017,3.33,3.385,3.385,3.33,,-1.48%,,,,,
17.01.2017,3.38,3.355,3.385,3.35,,0.90%,,,,,
16.01.2017,3.35,3.33,3.365,3.33,,0.60%,,,,,
13.01.2017,3.33,3.335,3.345,3.32,,0.00%,,,,,
12.01.2017,3.33,3.325,3.365,3.315,,0.30%,,,,,
11.01.2017,3.32,3.325,3.355,3.295,,0.00%,,,,,
10.01.2017,3.32,3.315,3.335,3.305,,0.30%,,,,,
09.01.2017,3.31,3.285,3.315,3.265,,0.91%,,,,,
06.01.2017,3.28,3.335,3.345,3.28,,-1.50%,,,,,
05.01.2017,3.33,3.29,3.34,3.285,,1.22%,,,,,
04.01.2017,3.29,3.285,3.295,3.265,,0.30%,,,,,
03.01.2017,3.28,3.275,3.305,3.255,,0.31%,,,,,
02.01.2017,3.27,3.295,3.305,3.275,,-0.61%,,,,,
30.12.2016,3.29,3.3,3.305,3.275,,-0.30%,,,,,
29.12.2016,3.3,3.285,3.31,3.285,,0.61%,,,,,
28.12.2016,3.28,3.275,3.295,3.265,,0.31%,,,,,
27.12.2016,3.27,3.265,3.305,3.245,,0.31%,,,,,
26.12.2016,3.26,3.265,3.275,3.255,,0.00%,,,,,
23.12.2016,3.26,3.245,3.27,3.245,,0.62%,,,,,
22.12.2016,3.24,3.255,3.265,3.24,,-0.31%,,,,,
21.12.2016,3.25,3.26,3.275,3.245,,-0.31%,,,,,
20.12.2016,3.26,3.3,3.305,3.255,,-1.21%,,,,,
19.12.2016,3.3,3.285,3.315,3.275,,0.61%,,,,,
16.12.2016,3.28,3.26,3.305,3.25,,0.61%,,,,,
15.12.2016,3.26,3.27,3.275,3.24,,-0.31%,,,,,
14.12.2016,3.27,3.305,3.32,3.26,,-0.91%,,,,,
13.12.2016,3.3,3.315,3.325,3.29,,-0.30%,,,,,
12.12.2016,3.31,3.315,3.335,3.295,,0.00%,,,,,
09.12.2016,3.31,3.345,3.345,3.315,,-0.90%,,,,,
08.12.2016,3.34,3.335,3.355,3.32,,0.30%,,,,,
07.12.2016,3.33,3.345,3.355,3.325,,-0.30%,,,,,
06.12.2016,3.34,3.35,3.355,3.33,,-0.30%,,,,,
05.12.2016,3.35,3.375,3.395,3.33,,-0.59%,,,,,
02.12.2016,3.37,3.355,3.375,3.345,,0.60%,,,,,
01.12.2016,3.35,3.35,3.37,3.335,,0.30%,,,,,
30.11.2016,3.34,3.41,3.425,3.345,,-2.05%,,,,,
29.11.2016,3.41,3.43,3.445,3.385,,-0.58%,,,,,
28.11.2016,3.43,3.425,3.475,3.415,,0.29%,,,,,
25.11.2016,3.42,3.415,3.445,3.395,,0.29%,,,,,
24.11.2016,3.41,3.435,3.445,3.405,,-0.58%,,,,,
23.11.2016,3.43,3.475,3.485,3.43,,-1.15%,,,,,
22.11.2016,3.47,3.49,3.505,3.465,,-0.29%,,,,,
21.11.2016,3.48,3.505,3.505,3.475,,-0.57%,,,,,
18.11.2016,3.5,3.515,3.525,3.485,,-0.28%,,,,,
17.11.2016,3.51,3.535,3.55,3.505,,-0.57%,,,,,
16.11.2016,3.53,3.515,3.535,3.505,,0.57%,,,,,
15.11.2016,3.51,3.55,3.575,3.515,,-1.13%,,,,,
14.11.2016,3.55,3.595,3.605,3.545,,-1.11%,,,,,
11.11.2016,3.59,3.595,3.63,3.585,,0.00%,,,,,
10.11.2016,3.59,3.615,3.64,3.585,,-0.55%,,,,,
09.11.2016,3.61,3.615,3.74,3.605,,0.00%,,,,,
08.11.2016,3.61,3.655,3.655,3.615,,-1.10%,,,,,
07.11.2016,3.65,3.69,3.695,3.635,,-0.54%,,,,,
04.11.2016,3.67,3.7,3.705,3.675,,-0.81%,,,,,
03.11.2016,3.7,3.695,3.725,3.685,,0.27%,,,,,
02.11.2016,3.69,3.665,3.705,3.655,,0.82%,,,,,
01.11.2016,3.66,3.655,3.675,3.64,,0.27%,,,,,
31.10.2016,3.65,3.675,3.685,3.64,,-0.54%,,,,,
28.10.2016,3.67,3.66,3.685,3.65,,0.27%,,,,,
27.10.2016,3.66,3.68,3.685,3.655,,-0.54%,,,,,
26.10.2016,3.68,3.69,3.705,3.67,,-0.27%,,,,,
25.10.2016,3.69,3.705,3.715,3.67,,-0.27%,,,,,
24.10.2016,3.7,3.715,3.725,3.695,,-0.27%,,,,,
21.10.2016,3.71,3.7,3.73,3.69,,0.27%,,,,,
20.10.2016,3.7,3.705,3.715,3.69,,0.00%,,,,,
19.10.2016,3.7,3.68,3.715,3.675,,0.54%,,,,,
18.10.2016,3.68,3.685,3.695,3.665,,0.00%,,,,,
17.10.2016,3.68,3.675,3.695,3.655,,0.55%,,,,,
14.10.2016,3.66,3.67,3.68,3.65,,-0.27%,,,,,
13.10.2016,3.67,3.66,3.695,3.645,,0.27%,,,,,
12.10.2016,3.66,3.675,3.695,3.645,,-0.27%,,,,,
11.10.2016,3.67,3.655,3.695,3.635,,0.55%,,,,,
10.10.2016,3.65,3.685,3.695,3.645,,-0.82%,,,,,
07.10.2016,3.68,3.64,3.695,3.635,,1.10%,,,,,
06.10.2016,3.64,3.645,3.655,3.635,,0.00%,,,,,
05.10.2016,3.64,3.67,3.68,3.635,,-0.82%,,,,,
04.10.2016,3.67,3.7,3.705,3.665,,-0.81%,,,,,
03.10.2016,3.7,3.705,3.715,3.695,,0.00%,,,,,
30.09.2016,3.7,3.715,3.735,3.685,,-0.27%,,,,,
29.09.2016,3.71,3.725,3.73,3.68,,-0.27%,,,,,
28.09.2016,3.72,3.735,3.745,3.715,,-0.27%,,,,,
27.09.2016,3.73,3.735,3.755,3.715,,0.00%,,,,,
26.09.2016,3.73,3.725,3.755,3.715,,0.27%,,,,,
23.09.2016,3.72,3.73,3.735,3.715,,-0.27%,,,,,
22.09.2016,3.73,3.755,3.765,3.72,,-0.53%,,,,,
21.09.2016,3.75,3.715,3.755,3.675,,1.08%,,,,,
20.09.2016,3.71,3.705,3.725,3.695,,0.27%,,,,,
19.09.2016,3.7,3.695,3.725,3.685,,0.54%,,,,,
16.09.2016,3.68,3.695,3.71,3.685,,-0.27%,,,,,
15.09.2016,3.69,3.695,3.715,3.67,,0.00%,,,,,
14.09.2016,3.69,3.69,3.705,3.655,,0.00%,,,,,
13.09.2016,3.69,3.7,3.715,3.685,,-0.27%,,,,,
12.09.2016,3.7,3.655,3.715,3.65,,1.09%,,,,,
09.09.2016,3.66,3.665,3.685,3.64,,0.00%,,,,,
08.09.2016,3.66,3.69,3.705,3.655,,-0.81%,,,,,
07.09.2016,3.69,3.68,3.715,3.675,,0.27%,,,,,
06.09.2016,3.68,3.64,3.685,3.625,,1.10%,,,,,
05.09.2016,3.64,3.615,3.655,3.605,,0.55%,,,,,
02.09.2016,3.62,3.655,3.655,3.605,,-0.82%,,,,,
01.09.2016,3.65,3.65,3.665,3.635,,0.00%,,,,,
31.08.2016,3.65,3.685,3.685,3.645,,-0.82%,,,,,
30.08.2016,3.68,3.715,3.725,3.675,,-0.81%,,,,,
29.08.2016,3.71,3.71,3.725,3.685,,0.27%,,,,,
26.08.2016,3.7,3.74,3.755,3.705,,-1.07%,,,,,
25.08.2016,3.74,3.745,3.76,3.735,,-0.27%,,,,,
24.08.2016,3.75,3.765,3.775,3.74,,-0.27%,,,,,
23.08.2016,3.76,3.765,3.775,3.755,,0.00%,,,,,
22.08.2016,3.76,3.75,3.775,3.735,,0.00%,,,,,
19.08.2016,3.76,3.77,3.775,3.745,,-0.27%,,,,,
18.08.2016,3.77,3.78,3.805,3.755,,0.00%,,,,,
17.08.2016,3.77,3.77,3.795,3.735,,0.27%,,,,,
16.08.2016,3.76,3.75,3.795,3.74,,0.27%,,,,,
15.08.2016,3.75,3.755,3.775,3.745,,-0.27%,,,,,
12.08.2016,3.76,3.745,3.775,3.725,,0.53%,,,,,
11.08.2016,3.74,3.77,3.78,3.735,,-0.80%,,,,,
10.08.2016,3.77,3.745,3.785,3.74,,0.80%,,,,,
09.08.2016,3.74,3.725,3.755,3.725,,0.27%,,,,,
08.08.2016,3.73,3.765,3.765,3.725,,-0.80%,,,,,
05.08.2016,3.76,3.78,3.795,3.755,,-0.53%,,,,,
04.08.2016,3.78,3.775,3.79,3.76,,0.27%,,,,,
03.08.2016,3.77,3.775,3.795,3.755,,0.00%,,,,,
02.08.2016,3.77,3.725,3.795,3.705,,1.34%,,,,,
01.08.2016,3.72,3.735,3.735,3.71,,-0.27%,,,,,
29.07.2016,3.73,3.635,3.745,3.635,,2.75%,,,,,
28.07.2016,3.63,3.64,3.67,3.625,,-0.27%,,,,,
27.07.2016,3.64,3.67,3.675,3.605,,-0.82%,,,,,
26.07.2016,3.67,3.635,3.695,3.63,,1.10%,,,,,
25.07.2016,3.63,3.615,3.64,3.595,,0.28%,,,,,
22.07.2016,3.62,3.63,3.655,3.605,,-0.28%,,,,,
21.07.2016,3.63,3.61,3.66,3.585,,0.83%,,,,,
20.07.2016,3.6,3.635,3.65,3.605,,-0.83%,,,,,
19.07.2016,3.63,3.635,3.65,3.625,,0.00%,,,,,
18.07.2016,3.63,3.675,3.675,3.625,,-1.63%,,,,,
15.07.2016,3.69,3.655,3.7,3.625,,1.10%,,,,,
14.07.2016,3.65,3.7,3.715,3.635,,-1.35%,,,,,
13.07.2016,3.7,3.695,3.725,3.685,,0.27%,,,,,
12.07.2016,3.69,3.775,3.795,3.68,,-2.12%,,,,,
11.07.2016,3.77,3.865,3.865,3.775,,-2.33%,,,,,
08.07.2016,3.86,3.855,3.88,3.835,,0.26%,,,,,
07.07.2016,3.85,3.825,3.865,3.825,,0.79%,,,,,
06.07.2016,3.82,3.825,3.89,3.825,,0.00%,,,,,
05.07.2016,3.82,3.755,3.835,3.755,,1.87%,,,,,
04.07.2016,3.75,3.755,3.765,3.735,,0.00%,,,,,
01.07.2016,3.75,3.735,3.765,3.725,,0.54%,,,,,
30.06.2016,3.73,3.745,3.765,3.735,,-0.27%,,,,,
29.06.2016,3.74,3.77,3.795,3.74,,-0.53%,,,,,
28.06.2016,3.76,3.81,3.835,3.765,,-1.05%,,,,,
27.06.2016,3.8,3.815,3.855,3.8,,0.26%,,,,,
24.06.2016,3.79,3.595,3.915,3.575,,5.57%,,,,,
23.06.2016,3.59,3.68,3.685,3.585,,-2.18%,,,,,
22.06.2016,3.67,3.685,3.705,3.67,,-0.27%,,,,,
21.06.2016,3.68,3.715,3.725,3.67,,-0.81%,,,,,
20.06.2016,3.71,3.715,3.725,3.67,,0.00%,,,,,
17.06.2016,3.71,3.715,3.725,3.69,,0.00%,,,,,
16.06.2016,3.71,3.635,3.745,3.635,,2.20%,,,,,
15.06.2016,3.63,3.655,3.665,3.635,,-0.55%,,,,,
14.06.2016,3.65,3.635,3.665,3.625,,0.55%,,,,,
13.06.2016,3.63,3.605,3.66,3.605,,0.83%,,,,,
10.06.2016,3.6,3.585,3.625,3.575,,0.56%,,,,,
09.06.2016,3.58,3.585,3.62,3.575,,0.00%,,,,,
08.06.2016,3.58,3.57,3.595,3.565,,0.56%,,,,,
07.06.2016,3.56,3.555,3.585,3.525,,0.28%,,,,,
06.06.2016,3.55,3.615,3.615,3.545,,-1.39%,,,,,
03.06.2016,3.6,3.545,3.615,3.535,,1.69%,,,,,
02.06.2016,3.54,3.515,3.56,3.515,,0.85%,,,,,
01.06.2016,3.51,3.48,3.54,3.475,,0.86%,,,,,
31.05.2016,3.48,3.465,3.49,3.445,,0.58%,,,,,
30.05.2016,3.46,3.485,3.485,3.455,,-0.57%,,,,,
27.05.2016,3.48,3.49,3.515,3.485,,-0.29%,,,,,
26.05.2016,3.49,3.49,3.515,3.475,,0.29%,,,,,
25.05.2016,3.48,3.505,3.51,3.485,,-0.57%,,,,,
24.05.2016,3.5,3.535,3.545,3.495,,-0.85%,,,,,
23.05.2016,3.53,3.525,3.555,3.515,,0.28%,,,,,
20.05.2016,3.52,3.515,3.525,3.495,,0.28%,,,,,
19.05.2016,3.51,3.495,3.53,3.485,,0.57%,,,,,
18.05.2016,3.49,3.495,3.515,3.485,,0.00%,,,,,
17.05.2016,3.49,3.505,3.515,3.475,,-0.29%,,,,,
16.05.2016,3.5,3.48,3.515,3.47,,0.57%,,,,,
13.05.2016,3.48,3.455,3.49,3.445,,0.87%,,,,,
12.05.2016,3.45,3.465,3.475,3.435,,-0.29%,,,,,
11.05.2016,3.46,3.455,3.48,3.445,,0.29%,,,,,
10.05.2016,3.45,3.495,3.5,3.45,,-1.15%,,,,,
09.05.2016,3.49,3.54,3.545,3.475,,-1.13%,,,,,
06.05.2016,3.53,3.535,3.565,3.525,,0.00%,,,,,
05.05.2016,3.53,3.545,3.545,3.515,,0.00%,,,,,
04.05.2016,3.53,3.545,3.555,3.515,,-0.28%,,,,,
03.05.2016,3.54,3.525,3.565,3.525,,0.57%,,,,,
02.05.2016,3.52,3.515,3.53,3.505,,0.28%,,,,,
29.04.2016,3.51,3.485,3.515,3.475,,1.15%,,,,,
28.04.2016,3.47,3.365,3.485,3.355,,3.27%,,,,,
27.04.2016,3.36,3.375,3.395,3.355,,-0.30%,,,,,
26.04.2016,3.37,3.385,3.405,3.375,,-0.30%,,,,,
25.04.2016,3.38,3.375,3.405,3.375,,0.30%,,,,,
22.04.2016,3.37,3.445,3.455,3.37,,-2.03%,,,,,
21.04.2016,3.44,3.43,3.455,3.42,,0.29%,,,,,
20.04.2016,3.43,3.445,3.465,3.425,,0.00%,,,,,
19.04.2016,3.43,3.465,3.475,3.435,,-0.87%,,,,,
18.04.2016,3.46,3.495,3.505,3.46,,-0.29%,,,,,
15.04.2016,3.47,3.46,3.485,3.445,,0.29%,,,,,
14.04.2016,3.46,3.45,3.475,3.445,,0.29%,,,,,
13.04.2016,3.45,3.475,3.475,3.445,,-0.58%,,,,,
12.04.2016,3.47,3.485,3.485,3.46,,-0.29%,,,,,
11.04.2016,3.48,3.495,3.515,3.475,,-0.29%,,,,,
08.04.2016,3.49,3.5,3.515,3.47,,-0.29%,,,,,
07.04.2016,3.5,3.455,3.525,3.455,,1.45%,,,,,
06.04.2016,3.45,3.46,3.475,3.445,,-0.29%,,,,,
05.04.2016,3.46,3.4,3.47,3.395,,2.06%,,,,,
04.04.2016,3.39,3.385,3.41,3.375,,0.30%,,,,,
01.04.2016,3.38,3.33,3.385,3.33,,1.50%,,,,,
31.03.2016,3.33,3.365,3.38,3.33,,-0.89%,,,,,
30.03.2016,3.36,3.375,3.395,3.345,,-0.30%,,,,,
29.03.2016,3.37,3.375,3.385,3.36,,0.00%,,,,,
28.03.2016,3.37,3.395,3.395,3.37,,-0.59%,,,,,
25.03.2016,3.39,3.395,3.405,3.385,,0.00%,,,,,
24.03.2016,3.39,3.415,3.425,3.39,,-0.59%,,,,,
23.03.2016,3.41,3.42,3.43,3.4,,-0.29%,,,,,
22.03.2016,3.42,3.445,3.465,3.415,,-0.58%,,,,,
21.03.2016,3.44,3.445,3.47,3.44,,-0.29%,,,,,
18.03.2016,3.45,3.455,3.475,3.445,,0.00%,,,,,
17.03.2016,3.45,3.445,3.48,3.43,,0.29%,,,,,
16.03.2016,3.44,3.435,3.455,3.42,,0.29%,,,,,
15.03.2016,3.43,3.42,3.455,3.41,,0.29%,,,,,
14.03.2016,3.42,3.405,3.43,3.4,,0.29%,,,,,
11.03.2016,3.41,3.425,3.435,3.4,,-0.29%,,,,,
10.03.2016,3.42,3.43,3.45,3.405,,-0.29%,,,,,
09.03.2016,3.43,3.465,3.485,3.43,,-0.87%,,,,,
08.03.2016,3.46,3.45,3.475,3.445,,0.29%,,,,,
07.03.2016,3.45,3.435,3.455,3.425,,0.58%,,,,,
04.03.2016,3.43,3.42,3.455,3.41,,0.29%,,,,,
03.03.2016,3.42,3.425,3.435,3.4,,0.00%,,,,,
02.03.2016,3.42,3.405,3.435,3.39,,0.59%,,,,,
01.03.2016,3.4,3.465,3.485,3.405,,-1.73%,,,,,
29.02.2016,3.46,3.435,3.475,3.435,,0.87%,,,,,
26.02.2016,3.43,3.455,3.47,3.425,,-0.58%,,,,,
25.02.2016,3.45,3.49,3.505,3.45,,-1.15%,,,,,
24.02.2016,3.49,3.485,3.535,3.485,,0.29%,,,,,
23.02.2016,3.48,3.465,3.5,3.455,,0.58%,,,,,
22.02.2016,3.46,3.475,3.485,3.44,,-0.29%,,,,,
19.02.2016,3.47,3.455,3.485,3.445,,0.58%,,,,,
18.02.2016,3.45,3.42,3.46,3.415,,0.88%,,,,,
17.02.2016,3.42,3.425,3.445,3.405,,0.00%,,,,,
16.02.2016,3.42,3.4,3.445,3.395,,0.59%,,,,,
15.02.2016,3.4,3.435,3.435,3.395,,-0.87%,,,,,
12.02.2016,3.43,3.46,3.48,3.415,,-0.87%,,,,,
11.02.2016,3.46,3.42,3.505,3.415,,1.17%,,,,,
10.02.2016,3.42,3.36,3.43,3.355,,1.79%,,,,,
09.02.2016,3.36,3.36,3.405,3.35,,0.00%,,,,,
08.02.2016,3.36,3.325,3.385,3.305,,1.20%,,,,,
05.02.2016,3.32,3.335,3.345,3.305,,-0.30%,,,,,
04.02.2016,3.33,3.34,3.355,3.315,,-0.30%,,,,,
03.02.2016,3.34,3.305,3.375,3.305,,1.21%,,,,,
02.02.2016,3.3,3.27,3.31,3.265,,0.92%,,,,,
01.02.2016,3.27,3.27,3.28,3.255,,0.00%,,,,,
29.01.2016,3.27,3.325,3.335,3.25,,-1.51%,,,,,
28.01.2016,3.32,3.35,3.355,3.32,,-0.90%,,,,,
27.01.2016,3.35,3.345,3.365,3.335,,0.30%,,,,,
26.01.2016,3.34,3.355,3.375,3.34,,-0.30%,,,,,
25.01.2016,3.35,3.355,3.37,3.335,,0.00%,,,,,
22.01.2016,3.35,3.375,3.385,3.345,,-0.59%,,,,,
21.01.2016,3.37,3.395,3.41,3.365,,-0.59%,,,,,
20.01.2016,3.39,3.375,3.43,3.375,,0.59%,,,,,
19.01.2016,3.37,3.37,3.385,3.345,,0.00%,,,,,
18.01.2016,3.37,3.385,3.4,3.365,,-0.30%,,,,,
15.01.2016,3.38,3.34,3.405,3.335,,1.20%,,,,,
14.01.2016,3.34,3.345,3.365,3.33,,0.00%,,,,,
13.01.2016,3.34,3.35,3.355,3.325,,-0.30%,,,,,
12.01.2016,3.35,3.345,3.365,3.335,,0.30%,,,,,
11.01.2016,3.34,3.34,3.365,3.325,,0.00%,,,,,
08.01.2016,3.34,3.335,3.345,3.305,,0.30%,,,,,
07.01.2016,3.33,3.33,3.365,3.32,,0.00%,,,,,
06.01.2016,3.33,3.295,3.345,3.295,,0.91%,,,,,
05.01.2016,3.3,3.28,3.315,3.275,,0.61%,,,,,
04.01.2016,3.28,3.245,3.3,3.235,,1.23%,,,,,
01.01.2016,3.24,3.235,3.245,3.225,,0.31%,,,,,
31.12.2015,3.23,3.235,3.255,3.23,,-0.31%,,,,,
30.12.2015,3.24,3.235,3.245,3.23,,0.31%,,,,,
29.12.2015,3.23,3.225,3.245,3.22,,0.31%,,,,,
28.12.2015,3.22,3.225,3.235,3.215,,0.00%,,,,,
25.12.2015,3.22,3.225,3.235,3.225,,0.00%,,,,,
24.12.2015,3.22,3.215,3.245,3.215,,0.31%,,,,,
23.12.2015,3.21,3.215,3.225,3.21,,0.00%,,,,,
22.12.2015,3.21,3.205,3.235,3.2,,0.31%,,,,,
21.12.2015,3.2,3.215,3.225,3.2,,-0.31%,,,,,
18.12.2015,3.21,3.175,3.225,3.155,,1.26%,,,,,
17.12.2015,3.17,3.175,3.185,3.155,,0.00%,,,,,
16.12.2015,3.17,3.185,3.195,3.165,,-0.31%,,,,,
15.12.2015,3.18,3.185,3.205,3.175,,-0.31%,,,,,
14.12.2015,3.19,3.195,3.205,3.175,,0.00%,,,,,
11.12.2015,3.19,3.175,3.205,3.155,,0.63%,,,,,
10.12.2015,3.17,3.185,3.195,3.17,,-0.31%,,,,,
09.12.2015,3.18,3.145,3.195,3.135,,1.27%,,,,,
08.12.2015,3.14,3.135,3.165,3.135,,0.32%,,,,,
07.12.2015,3.13,3.105,3.15,3.1,,0.97%,,,,,
04.12.2015,3.1,3.14,3.15,3.09,,-1.27%,,,,,
03.12.2015,3.14,3.15,3.155,3.12,,-0.32%,,,,,
02.12.2015,3.15,3.155,3.155,3.135,,0.00%,,,,,
01.12.2015,3.15,3.145,3.155,3.135,,0.32%,,,,,
30.11.2015,3.14,3.165,3.175,3.135,,-0.63%,,,,,
27.11.2015,3.16,3.165,3.185,3.16,,0.00%,,,,,
26.11.2015,3.16,3.16,3.175,3.16,,0.00%,,,,,
25.11.2015,3.16,3.155,3.175,3.145,,0.32%,,,,,
24.11.2015,3.15,3.155,3.17,3.15,,0.00%,,,,,
23.11.2015,3.15,3.165,3.17,3.145,,-0.32%,,,,,
20.11.2015,3.16,3.15,3.17,3.145,,0.32%,,,,,
19.11.2015,3.15,3.155,3.165,3.15,,0.00%,,,,,
18.11.2015,3.15,3.165,3.175,3.15,,-0.32%,,,,,
17.11.2015,3.16,3.165,3.18,3.16,,0.00%,,,,,
16.11.2015,3.16,3.175,3.185,3.155,,-0.32%,,,,,
13.11.2015,3.17,3.165,3.175,3.155,,0.32%,,,,,
12.11.2015,3.16,3.175,3.175,3.155,,-0.32%,,,,,
11.11.2015,3.17,3.18,3.19,3.165,,-0.31%,,,,,
10.11.2015,3.18,3.18,3.19,3.165,,0.00%,,,,,
09.11.2015,3.18,3.185,3.19,3.165,,-0.31%,,,,,
06.11.2015,3.19,3.195,3.2,3.175,,0.00%,,,,,
05.11.2015,3.19,3.195,3.205,3.185,,0.00%,,,,,
04.11.2015,3.19,3.195,3.205,3.185,,0.00%,,,,,
03.11.2015,3.19,3.21,3.22,3.19,,-0.62%,,,,,
02.11.2015,3.21,3.205,3.215,3.195,,0.31%,,,,,
30.10.2015,3.2,3.195,3.215,3.185,,0.31%,,,,,
29.10.2015,3.19,3.22,3.235,3.195,,-0.62%,,,,,
28.10.2015,3.21,3.215,3.23,3.2,,0.00%,,,,,
27.10.2015,3.21,3.195,3.23,3.195,,0.63%,,,,,
26.10.2015,3.19,3.215,3.225,3.195,,-0.62%,,,,,
23.10.2015,3.21,3.215,3.235,3.205,,0.00%,,,,,
22.10.2015,3.21,3.225,3.24,3.21,,-0.31%,,,,,
21.10.2015,3.22,3.22,3.235,3.205,,0.31%,,,,,
20.10.2015,3.21,3.225,3.235,3.21,,-0.31%,,,,,
19.10.2015,3.22,3.215,3.235,3.205,,0.31%,,,,,
16.10.2015,3.21,3.205,3.225,3.19,,0.31%,,,,,
15.10.2015,3.2,3.23,3.24,3.2,,-0.93%,,,,,
14.10.2015,3.23,3.225,3.25,3.215,,0.31%,,,,,
13.10.2015,3.22,3.195,3.245,3.195,,0.94%,,,,,
12.10.2015,3.19,3.18,3.2,3.18,,0.31%,,,,,
09.10.2015,3.18,3.21,3.215,3.175,,-0.93%,,,,,
08.10.2015,3.21,3.215,3.23,3.205,,0.00%,,,,,
07.10.2015,3.21,3.205,3.22,3.2,,0.31%,,,,,
06.10.2015,3.2,3.215,3.235,3.205,,-0.62%,,,,,
05.10.2015,3.22,3.255,3.265,3.205,,-1.23%,,,,,
02.10.2015,3.26,3.28,3.305,3.25,,-0.61%,,,,,
01.10.2015,3.28,3.275,3.295,3.25,,0.31%,,,,,
30.09.2015,3.27,3.28,3.285,3.255,,-0.30%,,,,,
29.09.2015,3.28,3.28,3.305,3.27,,0.00%,,,,,
28.09.2015,3.28,3.27,3.29,3.265,,0.31%,,,,,
25.09.2015,3.27,3.265,3.275,3.245,,0.31%,,,,,
24.09.2015,3.26,3.285,3.315,3.265,,-0.61%,,,,,
23.09.2015,3.28,3.285,3.3,3.265,,0.00%,,,,,
22.09.2015,3.28,3.265,3.295,3.265,,0.61%,,,,,
21.09.2015,3.26,3.255,3.275,3.245,,0.31%,,,,,
18.09.2015,3.25,3.225,3.265,3.215,,0.93%,,,,,
17.09.2015,3.22,3.2,3.235,3.19,,0.62%,,,,,
16.09.2015,3.2,3.225,3.24,3.195,,-0.62%,,,,,
15.09.2015,3.22,3.23,3.255,3.215,,-0.31%,,,,,
14.09.2015,3.23,3.205,3.245,3.205,,0.94%,,,,,
11.09.2015,3.2,3.225,3.23,3.195,,-0.62%,,,,,
10.09.2015,3.22,3.23,3.245,3.215,,-0.31%,,,,,
09.09.2015,3.23,3.255,3.255,3.205,,-0.62%,,,,,
08.09.2015,3.25,3.295,3.315,3.245,,-1.22%,,,,,
07.09.2015,3.29,3.305,3.305,3.285,,0.00%,,,,,
04.09.2015,3.29,3.27,3.31,3.26,,0.61%,,,,,
03.09.2015,3.27,3.265,3.3,3.255,,0.31%,,,,,
02.09.2015,3.26,3.29,3.295,3.26,,-0.91%,,,,,
01.09.2015,3.29,3.235,3.295,3.235,,1.86%,,,,,
31.08.2015,3.23,3.235,3.26,3.225,,0.31%,,,,,
28.08.2015,3.22,3.235,3.255,3.225,,-0.31%,,,,,
27.08.2015,3.23,3.285,3.285,3.225,,-1.52%,,,,,
26.08.2015,3.28,3.245,3.315,3.215,,1.23%,,,,,
25.08.2015,3.24,3.24,3.255,3.195,,0.00%,,,,,
24.08.2015,3.24,3.175,3.31,3.175,,2.21%,,,,,
21.08.2015,3.17,3.14,3.185,3.13,,0.96%,,,,,
20.08.2015,3.14,3.125,3.155,3.115,,0.64%,,,,,
19.08.2015,3.12,3.1,3.125,3.095,,0.65%,,,,,
18.08.2015,3.1,3.075,3.105,3.075,,0.98%,,,,,
17.08.2015,3.07,3.035,3.09,3.035,,1.32%,,,,,
14.08.2015,3.03,3.05,3.055,3.03,,-0.66%,,,,,
13.08.2015,3.05,3.065,3.065,3.045,,-0.33%,,,,,
12.08.2015,3.06,3.05,3.08,3.045,,0.33%,,,,,
11.08.2015,3.05,3.045,3.065,3.04,,0.33%,,,,,
10.08.2015,3.04,3.065,3.065,3.045,,-0.65%,,,,,
07.08.2015,3.06,3.045,3.075,3.035,,0.66%,,,,,
06.08.2015,3.04,3.055,3.065,3.04,,-0.33%,,,,,
05.08.2015,3.05,3.06,3.065,3.045,,-0.33%,,,,,
04.08.2015,3.06,3.045,3.065,3.04,,0.66%,,,,,
03.08.2015,3.04,3.045,3.055,3.03,,0.00%,,,,,
31.07.2015,3.04,3.045,3.055,3.035,,0.00%,,,,,
30.07.2015,3.04,3.05,3.055,3.035,,-0.33%,,,,,
29.07.2015,3.05,3.06,3.07,3.045,,-0.33%,,,,,
28.07.2015,3.06,3.06,3.065,3.045,,0.00%,,,,,
27.07.2015,3.06,3.085,3.1,3.055,,-0.65%,,,,,
24.07.2015,3.08,3.085,3.095,3.08,,0.00%,,,,,
23.07.2015,3.08,3.08,3.095,3.07,,0.00%,,,,,
22.07.2015,3.08,3.065,3.095,3.06,,0.65%,,,,,
21.07.2015,3.06,3.08,3.085,3.055,,-0.65%,,,,,
20.07.2015,3.08,3.08,3.09,3.065,,0.00%,,,,,
17.07.2015,3.08,3.055,3.085,3.055,,0.98%,,,,,
16.07.2015,3.05,3.055,3.065,3.045,,0.00%,,,,,
15.07.2015,3.05,3.055,3.055,3.04,,0.00%,,,,,
14.07.2015,3.05,3.055,3.07,3.05,,0.00%,,,,,
13.07.2015,3.05,3.085,3.085,3.05,,-0.65%,,,,,
